,Collection,Collection_cleaned,Datetime_updated,sales,prediction
6010,Decentraland,Decentraland,2020-08-21 00:00:00,11.0,
6011,Decentraland,Decentraland,2020-08-22 00:00:00,9.0,
6012,Decentraland,Decentraland,2020-08-23 00:00:00,6.0,
6013,Decentraland,Decentraland,2020-08-24 00:00:00,7.0,
6014,Decentraland,Decentraland,2020-08-25 00:00:00,15.0,
6015,Decentraland,Decentraland,2020-08-26 00:00:00,11.0,
6016,Decentraland,Decentraland,2020-08-27 00:00:00,13.0,
6017,Decentraland,Decentraland,2020-08-28 00:00:00,4.0,
6018,Decentraland,Decentraland,2020-08-29 00:00:00,5.0,
6019,Decentraland,Decentraland,2020-08-30 00:00:00,14.0,
6020,Decentraland,Decentraland,2020-08-31 00:00:00,14.0,
6021,Decentraland,Decentraland,2020-09-01 00:00:00,2.0,
6022,Decentraland,Decentraland,2020-09-02 00:00:00,0.0,
6023,Decentraland,Decentraland,2020-09-03 00:00:00,2.0,
6024,Decentraland,Decentraland,2020-09-04 00:00:00,4.0,
6025,Decentraland,Decentraland,2020-09-05 00:00:00,4.0,
6026,Decentraland,Decentraland,2020-09-06 00:00:00,7.0,
6027,Decentraland,Decentraland,2020-09-07 00:00:00,5.0,
6028,Decentraland,Decentraland,2020-09-08 00:00:00,3.0,
6029,Decentraland,Decentraland,2020-09-09 00:00:00,5.0,
6030,Decentraland,Decentraland,2020-09-10 00:00:00,3.0,
6031,Decentraland,Decentraland,2020-09-11 00:00:00,1.0,
6032,Decentraland,Decentraland,2020-09-12 00:00:00,6.0,
6033,Decentraland,Decentraland,2020-09-13 00:00:00,11.0,
6034,Decentraland,Decentraland,2020-09-14 00:00:00,3.0,
6035,Decentraland,Decentraland,2020-09-15 00:00:00,6.0,
6036,Decentraland,Decentraland,2020-09-16 00:00:00,7.0,
6037,Decentraland,Decentraland,2020-09-17 00:00:00,3.0,
6038,Decentraland,Decentraland,2020-09-18 00:00:00,13.0,
6039,Decentraland,Decentraland,2020-09-19 00:00:00,9.0,
6040,Decentraland,Decentraland,2020-09-20 00:00:00,16.0,
6041,Decentraland,Decentraland,2020-09-21 00:00:00,7.0,
6042,Decentraland,Decentraland,2020-09-22 00:00:00,10.0,
6043,Decentraland,Decentraland,2020-09-23 00:00:00,15.0,
6044,Decentraland,Decentraland,2020-09-24 00:00:00,13.0,
6045,Decentraland,Decentraland,2020-09-25 00:00:00,24.0,
6046,Decentraland,Decentraland,2020-09-26 00:00:00,13.0,
6047,Decentraland,Decentraland,2020-09-27 00:00:00,11.0,
6048,Decentraland,Decentraland,2020-09-28 00:00:00,7.0,
6049,Decentraland,Decentraland,2020-09-29 00:00:00,10.0,
6050,Decentraland,Decentraland,2020-09-30 00:00:00,8.0,
6051,Decentraland,Decentraland,2020-10-01 00:00:00,7.0,
6052,Decentraland,Decentraland,2020-10-02 00:00:00,7.0,
6053,Decentraland,Decentraland,2020-10-03 00:00:00,8.0,
6054,Decentraland,Decentraland,2020-10-04 00:00:00,16.0,
6055,Decentraland,Decentraland,2020-10-05 00:00:00,16.0,
6056,Decentraland,Decentraland,2020-10-06 00:00:00,7.0,
6057,Decentraland,Decentraland,2020-10-07 00:00:00,6.0,
6058,Decentraland,Decentraland,2020-10-08 00:00:00,16.0,
6059,Decentraland,Decentraland,2020-10-09 00:00:00,13.0,
6060,Decentraland,Decentraland,2020-10-10 00:00:00,8.0,
6061,Decentraland,Decentraland,2020-10-11 00:00:00,9.0,
6062,Decentraland,Decentraland,2020-10-12 00:00:00,10.0,
6063,Decentraland,Decentraland,2020-10-13 00:00:00,14.0,
6064,Decentraland,Decentraland,2020-10-14 00:00:00,20.0,
6065,Decentraland,Decentraland,2020-10-15 00:00:00,12.0,
6066,Decentraland,Decentraland,2020-10-16 00:00:00,8.0,
6067,Decentraland,Decentraland,2020-10-17 00:00:00,13.0,
6068,Decentraland,Decentraland,2020-10-18 00:00:00,5.0,
6069,Decentraland,Decentraland,2020-10-19 00:00:00,8.0,
6070,Decentraland,Decentraland,2020-10-20 00:00:00,13.0,
6071,Decentraland,Decentraland,2020-10-21 00:00:00,13.0,
6072,Decentraland,Decentraland,2020-10-22 00:00:00,20.0,
6073,Decentraland,Decentraland,2020-10-23 00:00:00,11.0,
6074,Decentraland,Decentraland,2020-10-24 00:00:00,13.0,
6075,Decentraland,Decentraland,2020-10-25 00:00:00,13.0,
6076,Decentraland,Decentraland,2020-10-26 00:00:00,13.0,
6077,Decentraland,Decentraland,2020-10-27 00:00:00,4.0,
6078,Decentraland,Decentraland,2020-10-28 00:00:00,14.0,
6079,Decentraland,Decentraland,2020-10-29 00:00:00,5.0,
6080,Decentraland,Decentraland,2020-10-30 00:00:00,9.0,
6081,Decentraland,Decentraland,2020-10-31 00:00:00,18.0,
6082,Decentraland,Decentraland,2020-11-01 00:00:00,9.0,
6083,Decentraland,Decentraland,2020-11-02 00:00:00,8.0,
6084,Decentraland,Decentraland,2020-11-03 00:00:00,2.0,
6085,Decentraland,Decentraland,2020-11-04 00:00:00,6.0,
6086,Decentraland,Decentraland,2020-11-05 00:00:00,6.0,
6087,Decentraland,Decentraland,2020-11-06 00:00:00,8.0,
6088,Decentraland,Decentraland,2020-11-07 00:00:00,13.0,
6089,Decentraland,Decentraland,2020-11-08 00:00:00,23.0,
6090,Decentraland,Decentraland,2020-11-09 00:00:00,11.0,
6091,Decentraland,Decentraland,2020-11-10 00:00:00,9.0,
6092,Decentraland,Decentraland,2020-11-11 00:00:00,13.0,
6093,Decentraland,Decentraland,2020-11-12 00:00:00,16.0,
6094,Decentraland,Decentraland,2020-11-13 00:00:00,11.0,
6095,Decentraland,Decentraland,2020-11-14 00:00:00,12.0,
6096,Decentraland,Decentraland,2020-11-15 00:00:00,4.0,
6097,Decentraland,Decentraland,2020-11-16 00:00:00,14.0,
6098,Decentraland,Decentraland,2020-11-17 00:00:00,5.0,
6099,Decentraland,Decentraland,2020-11-18 00:00:00,7.0,
6100,Decentraland,Decentraland,2020-11-19 00:00:00,10.0,
6101,Decentraland,Decentraland,2020-11-20 00:00:00,7.0,
6102,Decentraland,Decentraland,2020-11-21 00:00:00,7.0,
6103,Decentraland,Decentraland,2020-11-22 00:00:00,2.0,
6104,Decentraland,Decentraland,2020-11-23 00:00:00,10.0,
6105,Decentraland,Decentraland,2020-11-24 00:00:00,0.0,
6106,Decentraland,Decentraland,2020-11-25 00:00:00,8.0,
6107,Decentraland,Decentraland,2020-11-26 00:00:00,12.0,
6108,Decentraland,Decentraland,2020-11-27 00:00:00,5.0,
6109,Decentraland,Decentraland,2020-11-28 00:00:00,7.0,
6110,Decentraland,Decentraland,2020-11-29 00:00:00,6.0,
6111,Decentraland,Decentraland,2020-11-30 00:00:00,0.0,
6112,Decentraland,Decentraland,2020-12-01 00:00:00,11.0,
6113,Decentraland,Decentraland,2020-12-02 00:00:00,11.0,
6114,Decentraland,Decentraland,2020-12-03 00:00:00,18.0,
6115,Decentraland,Decentraland,2020-12-04 00:00:00,12.0,
6116,Decentraland,Decentraland,2020-12-05 00:00:00,16.0,
6117,Decentraland,Decentraland,2020-12-06 00:00:00,15.0,
6118,Decentraland,Decentraland,2020-12-07 00:00:00,6.0,
6119,Decentraland,Decentraland,2020-12-08 00:00:00,5.0,
6120,Decentraland,Decentraland,2020-12-09 00:00:00,11.0,
6121,Decentraland,Decentraland,2020-12-10 00:00:00,3.0,
6122,Decentraland,Decentraland,2020-12-11 00:00:00,3.0,
6123,Decentraland,Decentraland,2020-12-12 00:00:00,8.0,
6124,Decentraland,Decentraland,2020-12-13 00:00:00,72.0,
6125,Decentraland,Decentraland,2020-12-14 00:00:00,6.0,
6126,Decentraland,Decentraland,2020-12-15 00:00:00,11.0,
6127,Decentraland,Decentraland,2020-12-16 00:00:00,13.0,
6128,Decentraland,Decentraland,2020-12-17 00:00:00,5.0,
6129,Decentraland,Decentraland,2020-12-18 00:00:00,11.0,
6130,Decentraland,Decentraland,2020-12-19 00:00:00,4.0,
6131,Decentraland,Decentraland,2020-12-20 00:00:00,5.0,
6132,Decentraland,Decentraland,2020-12-21 00:00:00,25.0,
6133,Decentraland,Decentraland,2020-12-22 00:00:00,7.0,
6134,Decentraland,Decentraland,2020-12-23 00:00:00,5.0,
6135,Decentraland,Decentraland,2020-12-24 00:00:00,6.0,
6136,Decentraland,Decentraland,2020-12-25 00:00:00,16.0,
6137,Decentraland,Decentraland,2020-12-26 00:00:00,8.0,
6138,Decentraland,Decentraland,2020-12-27 00:00:00,3.0,
6139,Decentraland,Decentraland,2020-12-28 00:00:00,9.0,
6140,Decentraland,Decentraland,2020-12-29 00:00:00,6.0,
6141,Decentraland,Decentraland,2020-12-30 00:00:00,5.0,
6142,Decentraland,Decentraland,2020-12-31 00:00:00,10.0,
6143,Decentraland,Decentraland,2021-01-01 00:00:00,4.0,
6144,Decentraland,Decentraland,2021-01-02 00:00:00,31.0,
6145,Decentraland,Decentraland,2021-01-03 00:00:00,16.0,
6146,Decentraland,Decentraland,2021-01-04 00:00:00,6.0,
6147,Decentraland,Decentraland,2021-01-05 00:00:00,3.0,
6148,Decentraland,Decentraland,2021-01-06 00:00:00,10.0,
6149,Decentraland,Decentraland,2021-01-07 00:00:00,9.0,
6150,Decentraland,Decentraland,2021-01-08 00:00:00,8.0,
6151,Decentraland,Decentraland,2021-01-09 00:00:00,19.0,
6152,Decentraland,Decentraland,2021-01-10 00:00:00,9.0,
6153,Decentraland,Decentraland,2021-01-11 00:00:00,5.0,
6154,Decentraland,Decentraland,2021-01-12 00:00:00,19.0,
6155,Decentraland,Decentraland,2021-01-13 00:00:00,12.0,
6156,Decentraland,Decentraland,2021-01-14 00:00:00,10.0,
6157,Decentraland,Decentraland,2021-01-15 00:00:00,4.0,
6158,Decentraland,Decentraland,2021-01-16 00:00:00,7.0,
6159,Decentraland,Decentraland,2021-01-17 00:00:00,12.0,
6160,Decentraland,Decentraland,2021-01-18 00:00:00,12.0,
6161,Decentraland,Decentraland,2021-01-19 00:00:00,14.0,
6162,Decentraland,Decentraland,2021-01-20 00:00:00,27.0,
6163,Decentraland,Decentraland,2021-01-21 00:00:00,70.0,
6164,Decentraland,Decentraland,2021-01-22 00:00:00,12.0,
6165,Decentraland,Decentraland,2021-01-23 00:00:00,9.0,
6166,Decentraland,Decentraland,2021-01-24 00:00:00,8.0,
6167,Decentraland,Decentraland,2021-01-25 00:00:00,12.0,
6168,Decentraland,Decentraland,2021-01-26 00:00:00,10.0,
6169,Decentraland,Decentraland,2021-01-27 00:00:00,12.0,
6170,Decentraland,Decentraland,2021-01-28 00:00:00,14.0,
6171,Decentraland,Decentraland,2021-01-29 00:00:00,7.0,
6172,Decentraland,Decentraland,2021-01-30 00:00:00,12.0,
6173,Decentraland,Decentraland,2021-01-31 00:00:00,24.0,
6174,Decentraland,Decentraland,2021-02-01 00:00:00,8.0,
6175,Decentraland,Decentraland,2021-02-02 00:00:00,8.0,
6176,Decentraland,Decentraland,2021-02-03 00:00:00,9.0,
6177,Decentraland,Decentraland,2021-02-04 00:00:00,8.0,
6178,Decentraland,Decentraland,2021-02-05 00:00:00,16.0,
6179,Decentraland,Decentraland,2021-02-06 00:00:00,11.0,
6180,Decentraland,Decentraland,2021-02-07 00:00:00,8.0,
6181,Decentraland,Decentraland,2021-02-08 00:00:00,11.0,
6182,Decentraland,Decentraland,2021-02-09 00:00:00,4.0,
6183,Decentraland,Decentraland,2021-02-10 00:00:00,16.0,
6184,Decentraland,Decentraland,2021-02-11 00:00:00,9.0,
6185,Decentraland,Decentraland,2021-02-12 00:00:00,12.0,
6186,Decentraland,Decentraland,2021-02-13 00:00:00,14.0,
6187,Decentraland,Decentraland,2021-02-14 00:00:00,4.0,
6188,Decentraland,Decentraland,2021-02-15 00:00:00,7.0,
6189,Decentraland,Decentraland,2021-02-16 00:00:00,10.0,
6190,Decentraland,Decentraland,2021-02-17 00:00:00,11.0,
6191,Decentraland,Decentraland,2021-02-18 00:00:00,15.0,
6192,Decentraland,Decentraland,2021-02-19 00:00:00,5.0,
6193,Decentraland,Decentraland,2021-02-20 00:00:00,16.0,
6194,Decentraland,Decentraland,2021-02-21 00:00:00,11.0,
6195,Decentraland,Decentraland,2021-02-22 00:00:00,12.0,
6196,Decentraland,Decentraland,2021-02-23 00:00:00,18.0,
6197,Decentraland,Decentraland,2021-02-24 00:00:00,36.0,
6198,Decentraland,Decentraland,2021-02-25 00:00:00,25.0,
6199,Decentraland,Decentraland,2021-02-26 00:00:00,12.0,
6200,Decentraland,Decentraland,2021-02-27 00:00:00,23.0,36.223125
6201,Decentraland,Decentraland,2021-02-28 00:00:00,15.0,36.195477
6202,Decentraland,Decentraland,2021-03-01 00:00:00,47.0,35.21843
6203,Decentraland,Decentraland,2021-03-02 00:00:00,32.0,44.695312
6204,Decentraland,Decentraland,2021-03-03 00:00:00,25.0,48.906685
6205,Decentraland,Decentraland,2021-03-04 00:00:00,14.0,48.377087
6206,Decentraland,Decentraland,2021-03-05 00:00:00,10.0,44.228584
6207,Decentraland,Decentraland,2021-03-06 00:00:00,18.0,40.181934
6208,Decentraland,Decentraland,2021-03-07 00:00:00,16.0,40.69675
6209,Decentraland,Decentraland,2021-03-08 00:00:00,24.0,41.95358
6210,Decentraland,Decentraland,2021-03-09 00:00:00,22.0,45.409878
6211,Decentraland,Decentraland,2021-03-10 00:00:00,25.0,47.304516
6212,Decentraland,Decentraland,2021-03-11 00:00:00,25.0,48.48113
6213,Decentraland,Decentraland,2021-03-12 00:00:00,22.0,48.421837
6214,Decentraland,Decentraland,2021-03-13 00:00:00,54.0,46.423744
6215,Decentraland,Decentraland,2021-03-14 00:00:00,52.0,54.128864
6216,Decentraland,Decentraland,2021-03-15 00:00:00,55.0,59.70097
6217,Decentraland,Decentraland,2021-03-16 00:00:00,40.0,63.024002
6218,Decentraland,Decentraland,2021-03-17 00:00:00,34.0,59.61237
6219,Decentraland,Decentraland,2021-03-18 00:00:00,44.0,54.70381
6220,Decentraland,Decentraland,2021-03-19 00:00:00,31.0,55.484066
6221,Decentraland,Decentraland,2021-03-20 00:00:00,19.0,54.16427
6222,Decentraland,Decentraland,2021-03-21 00:00:00,30.0,50.31534
6223,Decentraland,Decentraland,2021-03-22 00:00:00,24.0,52.09202
6224,Decentraland,Decentraland,2021-03-23 00:00:00,10.0,53.62827
6225,Decentraland,Decentraland,2021-03-24 00:00:00,15.0,50.7244
6226,Decentraland,Decentraland,2021-03-25 00:00:00,15.0,49.577095
6227,Decentraland,Decentraland,2021-03-26 00:00:00,13.0,49.162327
6228,Decentraland,Decentraland,2021-03-27 00:00:00,18.0,47.676495
6229,Decentraland,Decentraland,2021-03-28 00:00:00,28.0,46.894714
6230,Decentraland,Decentraland,2021-03-29 00:00:00,36.0,48.27631
6231,Decentraland,Decentraland,2021-03-30 00:00:00,23.0,50.48981
6232,Decentraland,Decentraland,2021-03-31 00:00:00,24.0,46.33198
6233,Decentraland,Decentraland,2021-04-01 00:00:00,27.0,41.303814
6234,Decentraland,Decentraland,2021-04-02 00:00:00,18.0,38.061497
6235,Decentraland,Decentraland,2021-04-03 00:00:00,31.0,33.309605
6236,Decentraland,Decentraland,2021-04-04 00:00:00,26.0,33.800716
6237,Decentraland,Decentraland,2021-04-05 00:00:00,29.0,34.221767
6238,Decentraland,Decentraland,2021-04-06 00:00:00,39.0,35.864483
6239,Decentraland,Decentraland,2021-04-07 00:00:00,19.0,41.060932
6240,Decentraland,Decentraland,2021-04-08 00:00:00,22.0,39.774117
6241,Decentraland,Decentraland,2021-04-09 00:00:00,13.0,39.255898
6242,Decentraland,Decentraland,2021-04-10 00:00:00,19.0,37.455368
6243,Decentraland,Decentraland,2021-04-11 00:00:00,26.0,38.652683
6244,Decentraland,Decentraland,2021-04-12 00:00:00,23.0,43.04416
6245,Decentraland,Decentraland,2021-04-13 00:00:00,24.0,45.991905
6246,Decentraland,Decentraland,2021-04-14 00:00:00,11.0,47.81197
6247,Decentraland,Decentraland,2021-04-15 00:00:00,21.0,44.540092
6248,Decentraland,Decentraland,2021-04-16 00:00:00,23.0,44.01601
6249,Decentraland,Decentraland,2021-04-17 00:00:00,17.0,44.657715
6250,Decentraland,Decentraland,2021-04-18 00:00:00,34.0,42.862892
6251,Decentraland,Decentraland,2021-04-19 00:00:00,14.0,45.79027
6252,Decentraland,Decentraland,2021-04-20 00:00:00,13.0,42.03096
6253,Decentraland,Decentraland,2021-04-21 00:00:00,10.0,37.239243
6254,Decentraland,Decentraland,2021-04-22 00:00:00,17.0,32.91204
6255,Decentraland,Decentraland,2021-04-23 00:00:00,15.0,32.188564
6256,Decentraland,Decentraland,2021-04-24 00:00:00,24.0,31.91099
6257,Decentraland,Decentraland,2021-04-25 00:00:00,30.0,34.312206
6258,Decentraland,Decentraland,2021-04-26 00:00:00,16.0,38.147762
6259,Decentraland,Decentraland,2021-04-27 00:00:00,26.0,36.406467
2504,Cryptovoxels,Cryptovoxel,2017-11-23 00:00:00,0.0,
2505,Cryptovoxels,Cryptovoxel,2017-11-24 00:00:00,0.0,
2506,Cryptovoxels,Cryptovoxel,2017-11-25 00:00:00,0.0,
2507,Cryptovoxels,Cryptovoxel,2017-11-26 00:00:00,0.0,
2508,Cryptovoxels,Cryptovoxel,2017-11-27 00:00:00,0.0,
2509,Cryptovoxels,Cryptovoxel,2017-11-28 00:00:00,0.0,
2510,Cryptovoxels,Cryptovoxel,2017-11-29 00:00:00,0.0,
2511,Cryptovoxels,Cryptovoxel,2017-11-30 00:00:00,0.0,
2512,Cryptovoxels,Cryptovoxel,2017-12-01 00:00:00,0.0,
2513,Cryptovoxels,Cryptovoxel,2017-12-02 00:00:00,0.0,
2514,Cryptovoxels,Cryptovoxel,2017-12-03 00:00:00,0.0,
2515,Cryptovoxels,Cryptovoxel,2017-12-04 00:00:00,0.0,
2516,Cryptovoxels,Cryptovoxel,2017-12-05 00:00:00,0.0,
2517,Cryptovoxels,Cryptovoxel,2017-12-06 00:00:00,0.0,
2518,Cryptovoxels,Cryptovoxel,2017-12-07 00:00:00,0.0,
2519,Cryptovoxels,Cryptovoxel,2017-12-08 00:00:00,0.0,
2520,Cryptovoxels,Cryptovoxel,2017-12-09 00:00:00,0.0,
2521,Cryptovoxels,Cryptovoxel,2017-12-10 00:00:00,0.0,
2522,Cryptovoxels,Cryptovoxel,2017-12-11 00:00:00,0.0,
2523,Cryptovoxels,Cryptovoxel,2017-12-12 00:00:00,0.0,
2524,Cryptovoxels,Cryptovoxel,2017-12-13 00:00:00,0.0,
2525,Cryptovoxels,Cryptovoxel,2017-12-14 00:00:00,0.0,
2526,Cryptovoxels,Cryptovoxel,2017-12-15 00:00:00,0.0,
2527,Cryptovoxels,Cryptovoxel,2017-12-16 00:00:00,0.0,
2528,Cryptovoxels,Cryptovoxel,2017-12-17 00:00:00,0.0,
2529,Cryptovoxels,Cryptovoxel,2017-12-18 00:00:00,0.0,
2530,Cryptovoxels,Cryptovoxel,2017-12-19 00:00:00,0.0,
2531,Cryptovoxels,Cryptovoxel,2017-12-20 00:00:00,0.0,
2532,Cryptovoxels,Cryptovoxel,2017-12-21 00:00:00,0.0,
2533,Cryptovoxels,Cryptovoxel,2017-12-22 00:00:00,0.0,
2534,Cryptovoxels,Cryptovoxel,2017-12-23 00:00:00,0.0,
2535,Cryptovoxels,Cryptovoxel,2017-12-24 00:00:00,0.0,
2536,Cryptovoxels,Cryptovoxel,2017-12-25 00:00:00,0.0,
2537,Cryptovoxels,Cryptovoxel,2017-12-26 00:00:00,0.0,
2538,Cryptovoxels,Cryptovoxel,2017-12-27 00:00:00,0.0,
2539,Cryptovoxels,Cryptovoxel,2017-12-28 00:00:00,0.0,
2540,Cryptovoxels,Cryptovoxel,2017-12-29 00:00:00,0.0,
2541,Cryptovoxels,Cryptovoxel,2017-12-30 00:00:00,0.0,
2542,Cryptovoxels,Cryptovoxel,2017-12-31 00:00:00,0.0,
2543,Cryptovoxels,Cryptovoxel,2018-01-01 00:00:00,0.0,
2544,Cryptovoxels,Cryptovoxel,2018-01-02 00:00:00,0.0,
2545,Cryptovoxels,Cryptovoxel,2018-01-03 00:00:00,0.0,
2546,Cryptovoxels,Cryptovoxel,2018-01-04 00:00:00,0.0,
2547,Cryptovoxels,Cryptovoxel,2018-01-05 00:00:00,0.0,
2548,Cryptovoxels,Cryptovoxel,2018-01-06 00:00:00,0.0,
2549,Cryptovoxels,Cryptovoxel,2018-01-07 00:00:00,0.0,
2550,Cryptovoxels,Cryptovoxel,2018-01-08 00:00:00,0.0,
2551,Cryptovoxels,Cryptovoxel,2018-01-09 00:00:00,0.0,
2552,Cryptovoxels,Cryptovoxel,2018-01-10 00:00:00,0.0,
2553,Cryptovoxels,Cryptovoxel,2018-01-11 00:00:00,0.0,
2554,Cryptovoxels,Cryptovoxel,2018-01-12 00:00:00,0.0,
2555,Cryptovoxels,Cryptovoxel,2018-01-13 00:00:00,0.0,
2556,Cryptovoxels,Cryptovoxel,2018-01-14 00:00:00,0.0,
2557,Cryptovoxels,Cryptovoxel,2018-01-15 00:00:00,0.0,
2558,Cryptovoxels,Cryptovoxel,2018-01-16 00:00:00,0.0,
2559,Cryptovoxels,Cryptovoxel,2018-01-17 00:00:00,0.0,
2560,Cryptovoxels,Cryptovoxel,2018-01-18 00:00:00,0.0,
2561,Cryptovoxels,Cryptovoxel,2018-01-19 00:00:00,0.0,
2562,Cryptovoxels,Cryptovoxel,2018-01-20 00:00:00,0.0,
2563,Cryptovoxels,Cryptovoxel,2018-01-21 00:00:00,0.0,
2564,Cryptovoxels,Cryptovoxel,2018-01-22 00:00:00,0.0,
2565,Cryptovoxels,Cryptovoxel,2018-01-23 00:00:00,0.0,
2566,Cryptovoxels,Cryptovoxel,2018-01-24 00:00:00,0.0,
2567,Cryptovoxels,Cryptovoxel,2018-01-25 00:00:00,0.0,
2568,Cryptovoxels,Cryptovoxel,2018-01-26 00:00:00,0.0,
2569,Cryptovoxels,Cryptovoxel,2018-01-27 00:00:00,0.0,
2570,Cryptovoxels,Cryptovoxel,2018-01-28 00:00:00,0.0,
2571,Cryptovoxels,Cryptovoxel,2018-01-29 00:00:00,0.0,
2572,Cryptovoxels,Cryptovoxel,2018-01-30 00:00:00,0.0,
2573,Cryptovoxels,Cryptovoxel,2018-01-31 00:00:00,0.0,
2574,Cryptovoxels,Cryptovoxel,2018-02-01 00:00:00,0.0,
2575,Cryptovoxels,Cryptovoxel,2018-02-02 00:00:00,0.0,
2576,Cryptovoxels,Cryptovoxel,2018-02-03 00:00:00,0.0,
2577,Cryptovoxels,Cryptovoxel,2018-02-04 00:00:00,0.0,
2578,Cryptovoxels,Cryptovoxel,2018-02-05 00:00:00,0.0,
2579,Cryptovoxels,Cryptovoxel,2018-02-06 00:00:00,0.0,
2580,Cryptovoxels,Cryptovoxel,2018-02-07 00:00:00,0.0,
2581,Cryptovoxels,Cryptovoxel,2018-02-08 00:00:00,0.0,
2582,Cryptovoxels,Cryptovoxel,2018-02-09 00:00:00,0.0,
2583,Cryptovoxels,Cryptovoxel,2018-02-10 00:00:00,0.0,
2584,Cryptovoxels,Cryptovoxel,2018-02-11 00:00:00,0.0,
2585,Cryptovoxels,Cryptovoxel,2018-02-12 00:00:00,0.0,
2586,Cryptovoxels,Cryptovoxel,2018-02-13 00:00:00,0.0,
2587,Cryptovoxels,Cryptovoxel,2018-02-14 00:00:00,0.0,
2588,Cryptovoxels,Cryptovoxel,2018-02-15 00:00:00,0.0,
2589,Cryptovoxels,Cryptovoxel,2018-02-16 00:00:00,0.0,
2590,Cryptovoxels,Cryptovoxel,2018-02-17 00:00:00,0.0,
2591,Cryptovoxels,Cryptovoxel,2018-02-18 00:00:00,0.0,
2592,Cryptovoxels,Cryptovoxel,2018-02-19 00:00:00,0.0,
2593,Cryptovoxels,Cryptovoxel,2018-02-20 00:00:00,0.0,
2594,Cryptovoxels,Cryptovoxel,2018-02-21 00:00:00,0.0,
2595,Cryptovoxels,Cryptovoxel,2018-02-22 00:00:00,0.0,
2596,Cryptovoxels,Cryptovoxel,2018-02-23 00:00:00,0.0,
2597,Cryptovoxels,Cryptovoxel,2018-02-24 00:00:00,0.0,
2598,Cryptovoxels,Cryptovoxel,2018-02-25 00:00:00,0.0,
2599,Cryptovoxels,Cryptovoxel,2018-02-26 00:00:00,0.0,
2600,Cryptovoxels,Cryptovoxel,2018-02-27 00:00:00,0.0,
2601,Cryptovoxels,Cryptovoxel,2018-02-28 00:00:00,0.0,
2602,Cryptovoxels,Cryptovoxel,2018-03-01 00:00:00,0.0,
2603,Cryptovoxels,Cryptovoxel,2018-03-02 00:00:00,0.0,
2604,Cryptovoxels,Cryptovoxel,2018-03-03 00:00:00,0.0,
2605,Cryptovoxels,Cryptovoxel,2018-03-04 00:00:00,0.0,
2606,Cryptovoxels,Cryptovoxel,2018-03-05 00:00:00,0.0,
2607,Cryptovoxels,Cryptovoxel,2018-03-06 00:00:00,0.0,
2608,Cryptovoxels,Cryptovoxel,2018-03-07 00:00:00,0.0,
2609,Cryptovoxels,Cryptovoxel,2018-03-08 00:00:00,0.0,
2610,Cryptovoxels,Cryptovoxel,2018-03-09 00:00:00,0.0,
2611,Cryptovoxels,Cryptovoxel,2018-03-10 00:00:00,0.0,
2612,Cryptovoxels,Cryptovoxel,2018-03-11 00:00:00,0.0,
2613,Cryptovoxels,Cryptovoxel,2018-03-12 00:00:00,0.0,
2614,Cryptovoxels,Cryptovoxel,2018-03-13 00:00:00,0.0,
2615,Cryptovoxels,Cryptovoxel,2018-03-14 00:00:00,0.0,
2616,Cryptovoxels,Cryptovoxel,2018-03-15 00:00:00,0.0,
2617,Cryptovoxels,Cryptovoxel,2018-03-16 00:00:00,0.0,
2618,Cryptovoxels,Cryptovoxel,2018-03-17 00:00:00,0.0,
2619,Cryptovoxels,Cryptovoxel,2018-03-18 00:00:00,0.0,
2620,Cryptovoxels,Cryptovoxel,2018-03-19 00:00:00,0.0,
2621,Cryptovoxels,Cryptovoxel,2018-03-20 00:00:00,0.0,
2622,Cryptovoxels,Cryptovoxel,2018-03-21 00:00:00,0.0,
2623,Cryptovoxels,Cryptovoxel,2018-03-22 00:00:00,0.0,
2624,Cryptovoxels,Cryptovoxel,2018-03-23 00:00:00,0.0,
2625,Cryptovoxels,Cryptovoxel,2018-03-24 00:00:00,0.0,
2626,Cryptovoxels,Cryptovoxel,2018-03-25 00:00:00,0.0,
2627,Cryptovoxels,Cryptovoxel,2018-03-26 00:00:00,0.0,
2628,Cryptovoxels,Cryptovoxel,2018-03-27 00:00:00,0.0,
2629,Cryptovoxels,Cryptovoxel,2018-03-28 00:00:00,0.0,
2630,Cryptovoxels,Cryptovoxel,2018-03-29 00:00:00,0.0,
2631,Cryptovoxels,Cryptovoxel,2018-03-30 00:00:00,0.0,
2632,Cryptovoxels,Cryptovoxel,2018-03-31 00:00:00,0.0,
2633,Cryptovoxels,Cryptovoxel,2018-04-01 00:00:00,0.0,
2634,Cryptovoxels,Cryptovoxel,2018-04-02 00:00:00,0.0,
2635,Cryptovoxels,Cryptovoxel,2018-04-03 00:00:00,0.0,
2636,Cryptovoxels,Cryptovoxel,2018-04-04 00:00:00,0.0,
2637,Cryptovoxels,Cryptovoxel,2018-04-05 00:00:00,0.0,
2638,Cryptovoxels,Cryptovoxel,2018-04-06 00:00:00,0.0,
2639,Cryptovoxels,Cryptovoxel,2018-04-07 00:00:00,0.0,
2640,Cryptovoxels,Cryptovoxel,2018-04-08 00:00:00,0.0,
2641,Cryptovoxels,Cryptovoxel,2018-04-09 00:00:00,0.0,
2642,Cryptovoxels,Cryptovoxel,2018-04-10 00:00:00,0.0,
2643,Cryptovoxels,Cryptovoxel,2018-04-11 00:00:00,0.0,
