Seller_address,Buyer_address,edge_value,Collection
0x0686ae75c270c601d2936911657ef97f80dbfd14,0x2d891ed45c4c3eab978513df4b92a35cf131d2e2,1,Cryptovoxels
0x06d13d1562eb9da28c59e86e9bfc2a87d13afb01,0x2d891ed45c4c3eab978513df4b92a35cf131d2e2,1,Cryptovoxels
0x06d13d1562eb9da28c59e86e9bfc2a87d13afb01,0x785874fcad624765f3eced2097694e3cb08983d8,1,Cryptovoxels
0x06dd6783c388b7b3080a8e0d3a3bfb8c07a6d1df,0x5ff4b66ed03fe96255775c5b749b1c4081f6a141,1,Cryptovoxels
0x06f0923a0c9cc4805d71bf3ae4f4ad7d088c9ded,0x2d891ed45c4c3eab978513df4b92a35cf131d2e2,3,Cryptovoxels
0x07146acb451ea241cc142ba87d468da135a15239,0x080ad9d187b0fd917313bcb99b9fed79ec6b5aae,1,Cryptovoxels
0x07146acb451ea241cc142ba87d468da135a15239,0x1a4c39690cc125518b80cb2895beebc7055e3e6b,1,Cryptovoxels
0x07146acb451ea241cc142ba87d468da135a15239,0x2d891ed45c4c3eab978513df4b92a35cf131d2e2,3,Cryptovoxels
0x07146acb451ea241cc142ba87d468da135a15239,0x406f4533b2f6209812d7ef9c7d69b8c54217c208,1,Cryptovoxels
0x07146acb451ea241cc142ba87d468da135a15239,0x4595ff64328faf80a8cf0d52355639984b6af23c,2,Cryptovoxels
0x07146acb451ea241cc142ba87d468da135a15239,0x5492e0112e49e5fed0a7b1278c76df655e509a99,3,Cryptovoxels
0x07146acb451ea241cc142ba87d468da135a15239,0x6595732468a241312bc307f327ba0d64f02b3c20,1,Cryptovoxels
0x07146acb451ea241cc142ba87d468da135a15239,0x748044889b60230f7b27039893b6805a8686b286,1,Cryptovoxels
0x07146acb451ea241cc142ba87d468da135a15239,0x763c189d29de29090d80110928bfddfd2ae0eceb,1,Cryptovoxels
0x07146acb451ea241cc142ba87d468da135a15239,0x83e81d747529f0eb6145b149c438ab7f9bbd651c,1,Cryptovoxels
0x07146acb451ea241cc142ba87d468da135a15239,0xacd7cd1c6ec1816052cd0ad7e6acae00231a61cd,1,Cryptovoxels
0x07146acb451ea241cc142ba87d468da135a15239,0xb01b31f8ebdf2ba6371b9d8cdca8b9cbe06face7,1,Cryptovoxels
0x07146acb451ea241cc142ba87d468da135a15239,0xb56f70b5f721f863c2ec455b9b9b251a61c0e9f8,1,Cryptovoxels
0x07146acb451ea241cc142ba87d468da135a15239,0xc26dde2197e57159d1f3634c507ce3dcd3d322e1,1,Cryptovoxels
0x07146acb451ea241cc142ba87d468da135a15239,0xc8a974a97f6a7f57b6ce09aed5905d5547039f11,1,Cryptovoxels
0x07146acb451ea241cc142ba87d468da135a15239,0xeaa6be7869506148b97bf76c844b6b3b51951840,1,Cryptovoxels
0x07146acb451ea241cc142ba87d468da135a15239,0xeeadc5701b5fd25fbcc7fbf04b048cdb1fff1c65,1,Cryptovoxels
0x07481a578d87345359bc19953192c1629e5bdd9f,0x63244b5f1ebcb999ea012da652dffee6653bf8f5,1,Cryptovoxels
0x07481a578d87345359bc19953192c1629e5bdd9f,0x8dabeaa91b77fa464f5b1511aaae7ecffa07c2c7,1,Cryptovoxels
0x07481a578d87345359bc19953192c1629e5bdd9f,0xda6bb8c5507aff8c9ed9d787c1e8a82a0a79d629,1,Cryptovoxels
0x076e89fe9e24c191ebee53cceec5356600c8d059,0x2d891ed45c4c3eab978513df4b92a35cf131d2e2,1,Cryptovoxels
0x07eb4f3273cfdb805c6baff38357d43d6c28844b,0x2d891ed45c4c3eab978513df4b92a35cf131d2e2,1,Cryptovoxels
0x07f8d5d87f762f058e63d176fceb8747d6a7e721,0x2d891ed45c4c3eab978513df4b92a35cf131d2e2,3,Cryptovoxels
0x07fb31ff47dc15f78c5261eeb3d711fb6ea985d1,0x2be4aaa52893219ec124c8afc8168b7a6103811a,1,Cryptovoxels
0x07fb31ff47dc15f78c5261eeb3d711fb6ea985d1,0x2d891ed45c4c3eab978513df4b92a35cf131d2e2,1,Cryptovoxels
0x07fb31ff47dc15f78c5261eeb3d711fb6ea985d1,0x4595ff64328faf80a8cf0d52355639984b6af23c,1,Cryptovoxels
0x07fb31ff47dc15f78c5261eeb3d711fb6ea985d1,0xb01b31f8ebdf2ba6371b9d8cdca8b9cbe06face7,1,Cryptovoxels
