Seller_address,Buyer_address,edge_value,Collection
0x12c9c42d8fb9b3c147abf3d24b7eba38e0393e44,0xdebc61576f3b1b3a6f4f56adeddbfea49737d0f0,1,Cyberkongz
0x1368375c9f05e59e878fca681ac48428c403aa6b,0xb75e6a898f4d7dd32efea8d27094432b0f90618d,1,Cyberkongz
0x137320997d97dcdae021f65ceb45d6f802915247,0x58718c718297d47ba0acf15c5be54be95850a094,1,Cyberkongz
0x137320997d97dcdae021f65ceb45d6f802915247,0xc37cd5e34ef273f6aefe6900fc9d75563cdcfe03,1,Cyberkongz
0x13e57f5ba5fb9a7a4c063aec55942c0b3c70194a,0x3945476e477de76d53b4833a46c806ef3d72b21e,1,Cyberkongz
0x13e57f5ba5fb9a7a4c063aec55942c0b3c70194a,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,1,Cyberkongz
0x13e57f5ba5fb9a7a4c063aec55942c0b3c70194a,0xe46df87d3fc3c68c71b9adfcecb6479e285021d9,1,Cyberkongz
0x13ff6c84ce051a8450f6de2f34b4cc5666f17fd4,0xa2548e7ad6cee01eeb19d49bedb359aea3d8ad1d,1,Cyberkongz
0x13ff6c84ce051a8450f6de2f34b4cc5666f17fd4,0xdfc70f5205a2bc1bd44219fd852d720d7a36c5b8,1,Cyberkongz
0x13ff6c84ce051a8450f6de2f34b4cc5666f17fd4,0xf8040a6f2c160ce941ecd7bdb4c304fe26a19c9a,1,Cyberkongz
0x14b95ed55c0825a30c5bf6d4905379e06749b117,0x7b60b1d19479d1b02c986815a41540c3daf6c574,1,Cyberkongz
0x14b95ed55c0825a30c5bf6d4905379e06749b117,0xa2548e7ad6cee01eeb19d49bedb359aea3d8ad1d,1,Cyberkongz
0x15f7320adb990020956d29edb6ba17f3d468001e,0x2638c0c7bb8b6cc7af4f90a7ab01df9398e46893,1,Cyberkongz
0x15f7320adb990020956d29edb6ba17f3d468001e,0x4202c5aa18c934b96bc4aedb3da4593c44076618,1,Cyberkongz
0x15f7320adb990020956d29edb6ba17f3d468001e,0xb02690b16fd8696ef13a63e3272404b3ea12d00e,1,Cyberkongz
0x15f7320adb990020956d29edb6ba17f3d468001e,0xb32e083709588a1b3fa9c115c48051e61cbeba0a,1,Cyberkongz
0x15f7320adb990020956d29edb6ba17f3d468001e,0xc36751c53cf2db5e233c8eb5fba3002ae795f7dd,1,Cyberkongz
0x161f7c6f76ce2b07c1433e52e2695d3a5c59202e,0x4aeb4149ccb013af9410072769e3bd8c5b4433d9,1,Cyberkongz
0x161f7c6f76ce2b07c1433e52e2695d3a5c59202e,0x84c920595cde2841a719fe5aa8be5166d8e7c6da,1,Cyberkongz
0x161f7c6f76ce2b07c1433e52e2695d3a5c59202e,0x8bbe743d57acb00e2f555c12fc5c752b069b9bee,1,Cyberkongz
0x161f7c6f76ce2b07c1433e52e2695d3a5c59202e,0xa2548e7ad6cee01eeb19d49bedb359aea3d8ad1d,2,Cyberkongz
0x161f7c6f76ce2b07c1433e52e2695d3a5c59202e,0xda6ad74619e62503c4cbefbe02ae05c8f4314591,1,Cyberkongz
0x167ced2d6e4f5b085952d5016b7c57a570be7e3c,0x721931508df2764fd4f70c53da646cb8aed16ace,2,Cyberkongz
0x167ced2d6e4f5b085952d5016b7c57a570be7e3c,0x88923378021bea85f9b09ce571a309e12c7d2262,1,Cyberkongz
0x167ced2d6e4f5b085952d5016b7c57a570be7e3c,0xb75e6a898f4d7dd32efea8d27094432b0f90618d,1,Cyberkongz
0x167ced2d6e4f5b085952d5016b7c57a570be7e3c,0xc36751c53cf2db5e233c8eb5fba3002ae795f7dd,1,Cyberkongz
0x167ced2d6e4f5b085952d5016b7c57a570be7e3c,0xf2ece13fdd96e865bad9b109cb61244560fe09ba,1,Cyberkongz
0x18ab13f62635bec69fcc1d2ce3dbe5e0bdef1b99,0x57cb3f6dd936bfa2ef9a81bc3eb2ece08df9a805,1,Cyberkongz
0x18ab13f62635bec69fcc1d2ce3dbe5e0bdef1b99,0x6301add4fb128de9778b8651a2a9278b86761423,1,Cyberkongz
0x18ab13f62635bec69fcc1d2ce3dbe5e0bdef1b99,0xa2548e7ad6cee01eeb19d49bedb359aea3d8ad1d,3,Cyberkongz
0x18ab13f62635bec69fcc1d2ce3dbe5e0bdef1b99,0xcb585529762d3ac104fff8333b3a9148198d744d,2,Cyberkongz
0x18ab13f62635bec69fcc1d2ce3dbe5e0bdef1b99,0xf04928ec019e13753aca32e2ea2b39238dadcaba,1,Cyberkongz
0x18bcbab94d57a3b8e0935289c8f98b2c23bcd5c6,0x42129d1462b1e2875f634f9e70cefe5887f2b894,1,Cyberkongz
0x18bcbab94d57a3b8e0935289c8f98b2c23bcd5c6,0x665498c14f80647d2a57a1f54eee4aaa9920fae8,1,Cyberkongz
0x18bcbab94d57a3b8e0935289c8f98b2c23bcd5c6,0x8d8203f7f9137c9d59f0cf64e9af38f4df8f487f,1,Cyberkongz
0x18bcbab94d57a3b8e0935289c8f98b2c23bcd5c6,0xa2548e7ad6cee01eeb19d49bedb359aea3d8ad1d,1,Cyberkongz
0x18bcbab94d57a3b8e0935289c8f98b2c23bcd5c6,0xf946d2068a549b3225cf188339010a8383dea5f1,1,Cyberkongz
0x19a3f8ecac56a0604892bd6ba703c70e93c60d19,0x26c1e466ce41070585d6876dc17b7bd9295c41d5,1,Cyberkongz
0x19a3f8ecac56a0604892bd6ba703c70e93c60d19,0x42d97b2d395c6ab73c43c37e9d9789261dce0b8f,1,Cyberkongz
0x19a3f8ecac56a0604892bd6ba703c70e93c60d19,0x45e9e4049fdd9c6c305c5c5c0e80d75cb27be7e6,2,Cyberkongz
0x19a3f8ecac56a0604892bd6ba703c70e93c60d19,0x53dda0a69992b87e51f0f14b1337281f09a2c8da,1,Cyberkongz
0x19a3f8ecac56a0604892bd6ba703c70e93c60d19,0x88923378021bea85f9b09ce571a309e12c7d2262,1,Cyberkongz
0x19a3f8ecac56a0604892bd6ba703c70e93c60d19,0xa2df601d3ca31b8484d8b862ae61eefc91c3dd2f,1,Cyberkongz
0x19a3f8ecac56a0604892bd6ba703c70e93c60d19,0xc8847457af2aacb99955d376b2359bbeb769dabf,1,Cyberkongz
0x19a3f8ecac56a0604892bd6ba703c70e93c60d19,0xcc47fcbfdd6e558fb39cf5ef4d92e59890476b86,1,Cyberkongz
0x19a3f8ecac56a0604892bd6ba703c70e93c60d19,0xf8040a6f2c160ce941ecd7bdb4c304fe26a19c9a,1,Cyberkongz
0x19ac60f70adeb4948e8bf779639117e59bb2a9f6,0xa2548e7ad6cee01eeb19d49bedb359aea3d8ad1d,2,Cyberkongz
0x19ac60f70adeb4948e8bf779639117e59bb2a9f6,0xbc6612b9818f1ee26ba9ce94b01fd6567ab4e619,1,Cyberkongz
0x1a0b5563c6eb4754b187b149b6518c31c02e2400,0x2643796cb6b4e715140f09c352ea26afff1a7d93,1,Cyberkongz
0x1a1a0fa219da646ac7c2bdc7ca00a677f78d280a,0x610aec3851d7688c4c8aef3a6173f667e8beef73,1,Cyberkongz
0x1adc09fa9a173a13dc5b4e0f85d1edf7a8c10f50,0xc37cd5e34ef273f6aefe6900fc9d75563cdcfe03,1,Cyberkongz
0x1b2965dc3b1697dd10b7126ec7393d79cda2cf91,0xf8040a6f2c160ce941ecd7bdb4c304fe26a19c9a,1,Cyberkongz
0x1b598d8bfb465de423451fc18d570c0b0a29c9c8,0x721931508df2764fd4f70c53da646cb8aed16ace,1,Cyberkongz
0x1b598d8bfb465de423451fc18d570c0b0a29c9c8,0xa2548e7ad6cee01eeb19d49bedb359aea3d8ad1d,1,Cyberkongz
0x1c012b03f1c2dea274d2eeeb566b0eeabfe3af1a,0x26c1e466ce41070585d6876dc17b7bd9295c41d5,1,Cyberkongz
0x1c012b03f1c2dea274d2eeeb566b0eeabfe3af1a,0x53dda0a69992b87e51f0f14b1337281f09a2c8da,1,Cyberkongz
0x1c012b03f1c2dea274d2eeeb566b0eeabfe3af1a,0x793acdce9db7bc3269513652923d543b4818e817,1,Cyberkongz
0x1c57ad5defc49fdabce961fd5bbaf0601d3c52fc,0x6ccaaa2f348ffba7c667a54819436e1af3afea80,1,Cyberkongz
0x1c57ad5defc49fdabce961fd5bbaf0601d3c52fc,0xa2548e7ad6cee01eeb19d49bedb359aea3d8ad1d,2,Cyberkongz
0x1c57ad5defc49fdabce961fd5bbaf0601d3c52fc,0xb823dc506011eedab6f8feecc88806dbfc55ea93,1,Cyberkongz
